buy_date,buy_price,buy_confidence,sell_date,sell_price,sell_confidence,sell_reason,return,profit,hold_days
2023-01-13,14824.13,0.9737407565116882,2023-07-24,17033.61,0.999984860420227,timeout,0.14904618348597864,132568.80000000016,120
2023-07-31,17145.43,0.9999901056289673,2024-01-22,17815.1,0.999984860420227,timeout,0.0390582213452797,39510.52999999991,120
2024-02-15,18644.57,0.9999997615814209,2024-08-12,21773.26,0.9999847412109375,timeout,0.16780703443415423,175206.6399999999,120
2024-10-22,23535.43,1.0,2025-03-28,21602.89,0.9999847412109375,stop_loss,-0.08211194781654729,-98559.54000000004,103
2025-03-31,20695.9,0.9999316930770874,2025-04-08,18459.95,0.999984622001648,stop_loss,-0.10803830710430573,-120741.30000000005,4
2025-04-09,17391.76,1.0,2025-09-26,25580.32,0.999984860420227,timeout,0.4708298642575566,474936.4800000001,120
